Domain,Area,Emissions,Source,Year,Unit,Value
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,1994,kt,3.174738
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,1995,kt,4.21885
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,1996,kt,4.179324
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,1997,kt,4.355444
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,1998,kt,3.517878
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,1999,kt,3.262244
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2000,kt,3.344245
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2001,kt,3.566587
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2002,kt,3.816669
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2003,kt,3.826511
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2004,kt,3.937485
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2005,kt,4.167595
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2006,kt,4.168154
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2007,kt,4.605046
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2008,kt,4.487768
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2009,kt,4.5375
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2010,kt,4.84482
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2011,kt,4.785047
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2012,kt,4.870061
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2013,kt,4.900045
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2014,kt,5.256854
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2015,kt,5.310877
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2016,kt,5.323247
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2017,kt,5.411692
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2018,kt,5.214627
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2019,kt,5.364158
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2020,kt,5.275907
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2021,kt,5.880394
Emissions from pre and post agricultural production,Europe,CH4,Food Packaging,2022,kt,5.880394
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,1990,kt,4.148334
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,1991,kt,3.819483
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,1992,kt,1.866756
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,1993,kt,1.598265
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,1994,kt,1.535168
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,1995,kt,1.514035
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,1996,kt,1.5816
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,1997,kt,1.488633
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,1998,kt,1.475399
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,1999,kt,1.500124
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2000,kt,1.46513
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2001,kt,1.538619
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2002,kt,1.589065
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2003,kt,1.622944
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2004,kt,1.675653
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2005,kt,1.917439
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2006,kt,1.943597
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2007,kt,1.92014
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2008,kt,2.100922
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2009,kt,2.084852
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2010,kt,2.125972
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2011,kt,2.040717
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2012,kt,2.116778
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2013,kt,2.099773
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2014,kt,2.058398
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2015,kt,2.123534
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2016,kt,2.144795
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2017,kt,2.105727
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2018,kt,2.085263
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2019,kt,2.212423
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2020,kt,1.904322
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2021,kt,2.1284
Emissions from pre and post agricultural production,Europe,CH4,Food Retail,2022,kt,2.1284
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,1990,kt,17.096901
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,1991,kt,19.898857
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,1992,kt,33.934734
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,1993,kt,34.225558
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,1994,kt,30.134962
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,1995,kt,27.66815
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,1996,kt,26.495355
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,1997,kt,23.248314
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,1998,kt,21.042092
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,1999,kt,22.33389
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2000,kt,21.4889
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2001,kt,23.400184
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2002,kt,20.073674
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2003,kt,20.24793
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2004,kt,20.056858
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2005,kt,18.185835
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2006,kt,19.142347
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2007,kt,17.736971
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2008,kt,18.656234
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2009,kt,17.619898
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2010,kt,18.209304
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2011,kt,17.251263
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2012,kt,17.452897
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2013,kt,16.725815
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2014,kt,16.087474
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2015,kt,16.572494
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2016,kt,17.040917
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2017,kt,17.06646
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2018,kt,18.175103
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2019,kt,16.922843
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2020,kt,16.741721
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2021,kt,15.341101
Emissions from pre and post agricultural production,Europe,CH4,Food Household Consumption,2022,kt,15.341101
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,1990,kt,1171.574664
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,1991,kt,1345.397217
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,1992,kt,1433.104782
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,1993,kt,1540.723862
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,1994,kt,1634.046597
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,1995,kt,1735.021786
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,1996,kt,1818.301024
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,1997,kt,1888.397673
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,1998,kt,1945.111029
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,1999,kt,1990.405129
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2000,kt,2030.404159
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2001,kt,2065.705278
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2002,kt,2097.046521
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2003,kt,2126.400419
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2004,kt,2154.436735
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2005,kt,2180.462271
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2006,kt,2204.803678
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2007,kt,2228.533692
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2008,kt,2250.999718
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2009,kt,2266.35345
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2010,kt,2281.02678
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2011,kt,2295.801501
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2012,kt,2308.095958
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2013,kt,2319.058768
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2014,kt,2327.231465
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2015,kt,2330.198243
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2016,kt,2332.814644
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2017,kt,2337.115483
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2018,kt,2341.893275
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2019,kt,2346.241465
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2020,kt,2348.947469
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2021,kt,2353.798033
Emissions from pre and post agricultural production,Europe,CH4,Solid Food Waste,2022,kt,2353.798033
Emissions from pre and post agricultural production,Europe,CH4,Domestic Wastewater,1990,kt,1174.291731
